crime_id,latitude,longitude,district,area_name,road_name,crime_type,crime_severity,crime_date,crime_time,victim_gender,police_station,risk_score
C00183,28.51726,77.212656,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2025-01-07,21:55:44,Male,Saket Police Station,40
C00184,28.556489,77.217705,South Delhi,Hauz Khas,August Kranti Marg,Theft,2,2024-07-26,04:58:15,Female,Police Station Malviya Nagar,56
C00185,28.520903,77.216048,South Delhi,Saket,Saket District Centre Road,Harassment,2,2025-03-08,20:57:31,Other,Saket Police Station,40
C00186,28.586191,77.230778,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Harassment,2,2024-12-14,20:37:42,Female,Police Station Malviya Nagar,60
C00187,28.569822,77.243486,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2025-03-16,19:38:58,Female,Police Station Malviya Nagar,40
C00188,28.521696,77.219878,South Delhi,Saket,Mandir Marg,Robbery,4,2024-10-13,13:53:57,Male,Saket Police Station,45
C00189,28.529454,77.207536,South Delhi,Saket,Press Enclave Marg,Harassment,2,2024-10-04,07:53:33,Female,Police Station Malviya Nagar,15
C00190,28.571473,77.23921,South Delhi,Lajpat Nagar,Ring Road,Snatching,3,2025-06-27,23:50:10,Female,Police Station Malviya Nagar,55
C00191,28.531297,77.212505,South Delhi,Saket,Saket District Centre Road,Robbery,4,2025-05-31,20:33:08,Male,Police Station Malviya Nagar,70
C00192,28.532643,77.203239,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2025-02-22,07:09:32,Female,Police Station Malviya Nagar,15
C00193,28.5435,77.207442,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2024-08-08,12:57:42,Male,Police Station Malviya Nagar,31
C00194,28.522479,77.19272,South Delhi,Saket,Saket District Centre Road,Chain Snatching,3,2025-02-10,06:25:06,Female,Police Station Malviya Nagar,45
C00195,28.522031,77.204388,South Delhi,Saket,Press Enclave Marg,Robbery,4,2024-10-12,10:59:28,Male,Saket Police Station,45
C00196,28.577441,77.222075,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2025-01-06,15:36:49,Female,Police Station Malviya Nagar,55
C00197,28.525237,77.203463,South Delhi,Saket,Press Enclave Marg,Vehicle Theft,2,2024-11-28,21:30:58,Male,Saket Police Station,40
C00198,28.552041,77.213281,South Delhi,Hauz Khas,August Kranti Marg,Assault,4,2025-04-07,20:41:49,Female,Police Station Malviya Nagar,71
C00199,28.524131,77.202106,South Delhi,Saket,Mandir Marg,Burglary,3,2025-04-11,10:38:33,Female,Saket Police Station,30
C00200,28.534105,77.201637,South Delhi,Hauz Khas,Sri Aurobindo Marg,Snatching,3,2024-12-06,18:27:52,Male,Police Station Malviya Nagar,31
C00201,28.564908,77.252586,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Robbery,4,2025-05-23,19:33:16,Male,Police Station Malviya Nagar,70
C00202,28.56428,77.197367,South Delhi,Hauz Khas,August Kranti Marg,Assault,4,2025-05-23,16:53:13,Male,Police Station Malviya Nagar,71
C00203,28.524015,77.210412,South Delhi,Saket,Press Enclave Marg,Assault,4,2025-01-18,05:16:06,Male,Saket Police Station,70
C00204,28.548154,77.1915,South Delhi,Hauz Khas,August Kranti Marg,Burglary,3,2024-08-04,15:08:26,Female,Police Station Malviya Nagar,46
C00205,28.554778,77.214438,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2025-01-14,20:33:22,Female,Police Station Malviya Nagar,41
C00206,28.563464,77.234359,South Delhi,Lajpat Nagar,Ring Road,Chain Snatching,3,2024-11-18,18:06:20,Female,Police Station Malviya Nagar,30
C00207,28.536702,77.19252,South Delhi,Hauz Khas,Sri Aurobindo Marg,Robbery,4,2024-09-06,20:19:19,Male,Police Station Malviya Nagar,86
C00208,28.53022,77.208828,South Delhi,Saket,Saket District Centre Road,Robbery,4,2025-02-13,01:57:10,Male,Police Station Malviya Nagar,70
C00209,28.547261,77.206039,South Delhi,Hauz Khas,August Kranti Marg,Assault,4,2025-01-18,14:04:31,Female,Police Station Malviya Nagar,46
C00210,28.514413,77.209966,South Delhi,Saket,Mandir Marg,Vehicle Theft,2,2025-03-29,10:19:28,Female,Saket Police Station,15
C00211,28.563763,77.232405,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2025-05-07,17:54:07,Male,Police Station Malviya Nagar,30
C00212,28.550098,77.211972,South Delhi,Hauz Khas,August Kranti Marg,Theft,2,2025-05-27,13:21:55,Female,Police Station Malviya Nagar,16
C00213,28.542431,77.202973,South Delhi,Hauz Khas,August Kranti Marg,Harassment,2,2024-08-31,05:44:52,Female,Police Station Malviya Nagar,41
C00214,28.569758,77.246163,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2024-11-23,06:40:14,Male,Police Station Malviya Nagar,15
C00215,28.565462,77.245217,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Harassment,2,2024-09-16,08:19:14,Female,Police Station Malviya Nagar,15
C00216,28.574613,77.243742,South Delhi,Lajpat Nagar,Ring Road,Vehicle Theft,2,2024-10-17,03:53:03,Male,Police Station Malviya Nagar,40
C00217,28.550289,77.215319,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2025-01-09,15:16:08,Male,Police Station Malviya Nagar,16
C00218,28.543694,77.201543,South Delhi,Hauz Khas,August Kranti Marg,Snatching,3,2025-05-17,11:53:34,Other,Police Station Malviya Nagar,31
C00219,28.553239,77.257297,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Chain Snatching,3,2025-03-01,20:53:33,Female,Saket Police Station,70
C00220,28.558715,77.247186,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2025-02-05,12:18:08,Male,Police Station Malviya Nagar,15
C00221,28.545864,77.223179,South Delhi,Hauz Khas,August Kranti Marg,Harassment,2,2024-09-09,18:51:54,Other,Police Station Malviya Nagar,41
C00222,28.507384,77.227775,South Delhi,Saket,Mandir Marg,Robbery,4,2025-06-10,22:56:59,Male,Saket Police Station,100
C00223,28.506327,77.193036,South Delhi,Saket,Saket District Centre Road,Assault,4,2025-03-02,19:50:22,Male,Saket Police Station,90
C00224,28.539667,77.200897,South Delhi,Hauz Khas,August Kranti Marg,Burglary,3,2025-03-09,17:44:16,Female,Police Station Malviya Nagar,31
C00225,28.544684,77.209217,South Delhi,Hauz Khas,Sri Aurobindo Marg,Chain Snatching,3,2024-12-11,20:33:51,Male,Police Station Malviya Nagar,56
C00226,28.533511,77.192343,South Delhi,Hauz Khas,August Kranti Marg,Theft,2,2025-06-25,19:58:45,Female,Police Station Malviya Nagar,76
C00227,28.55067,77.203131,South Delhi,Hauz Khas,Sri Aurobindo Marg,Theft,2,2024-08-26,18:50:35,Female,Police Station Malviya Nagar,16
C00228,28.563648,77.21177,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Assault,4,2025-06-29,16:51:22,Male,Police Station Malviya Nagar,71
C00229,28.570199,77.241971,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Burglary,3,2025-01-21,13:27:02,Male,Police Station Malviya Nagar,30
C00230,28.573623,77.243101,South Delhi,Lajpat Nagar,Ring Road,Harassment,2,2024-12-17,21:02:22,Male,Police Station Malviya Nagar,40
C00231,28.516317,77.202471,South Delhi,Saket,Press Enclave Marg,Vehicle Theft,2,2024-07-27,21:05:19,Female,Saket Police Station,40
C00232,28.55972,77.234965,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Burglary,3,2025-03-23,15:41:50,Female,Police Station Malviya Nagar,30
C00233,28.571029,77.240545,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Harassment,2,2025-04-20,17:20:14,Female,Police Station Malviya Nagar,15
C00234,28.536027,77.20355,South Delhi,Saket,Mandir Marg,Harassment,2,2024-09-01,11:00:13,Female,Police Station Malviya Nagar,15
C00235,28.53983,77.206431,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Theft,2,2024-11-30,15:05:08,Female,Police Station Malviya Nagar,16
C00236,28.546317,77.198444,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2024-10-14,16:25:58,Female,Police Station Malviya Nagar,31
C00237,28.536359,77.207043,South Delhi,Hauz Khas,Sri Aurobindo Marg,Assault,4,2025-06-26,15:15:14,Female,Police Station Malviya Nagar,61
C00238,28.542488,77.198943,South Delhi,Hauz Khas,August Kranti Marg,Harassment,2,2025-03-17,17:31:55,Female,Police Station Malviya Nagar,16
C00239,28.53575,77.218333,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Theft,2,2025-01-06,21:04:49,Female,Police Station Malviya Nagar,76
C00240,28.525647,77.216265,South Delhi,Saket,Mandir Marg,Burglary,3,2025-01-08,17:14:20,Female,Saket Police Station,45
C00241,28.53675,77.199887,South Delhi,Hauz Khas,August Kranti Marg,Robbery,4,2024-12-10,18:58:21,Male,Police Station Malviya Nagar,46
C00242,28.526596,77.209854,South Delhi,Saket,Press Enclave Marg,Assault,4,2024-07-17,01:40:03,Female,Saket Police Station,70
C00243,28.537505,77.214351,South Delhi,Hauz Khas,August Kranti Marg,Snatching,3,2025-02-13,20:01:46,Other,Police Station Malviya Nagar,56
C00244,28.583635,77.229218,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2024-08-19,13:44:39,Male,Police Station Malviya Nagar,40
C00245,28.530871,77.195609,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Snatching,3,2024-11-20,00:53:04,Other,Police Station Malviya Nagar,91
C00246,28.52792,77.201467,South Delhi,Saket,Saket District Centre Road,Burglary,3,2025-04-13,17:12:09,Male,Police Station Malviya Nagar,30
C00247,28.546451,77.203116,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2025-03-06,21:24:39,Female,Police Station Malviya Nagar,56
C00248,28.546852,77.21363,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2024-07-16,21:40:08,Female,Police Station Malviya Nagar,41
C00249,28.559589,77.248623,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Harassment,2,2025-04-28,00:53:12,Other,Police Station Malviya Nagar,40
C00250,28.53476,77.211619,South Delhi,Saket,Press Enclave Marg,Snatching,3,2024-08-31,13:58:41,Other,Police Station Malviya Nagar,30
C00251,28.533622,77.201681,South Delhi,Hauz Khas,August Kranti Marg,Chain Snatching,3,2025-06-10,16:19:45,Male,Police Station Malviya Nagar,31
C00252,28.576743,77.236831,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2025-04-06,18:53:11,Male,Police Station Malviya Nagar,30
C00253,28.521663,77.20742,South Delhi,Saket,Saket District Centre Road,Theft,2,2024-07-19,18:50:45,Male,Saket Police Station,15
C00254,28.531004,77.205645,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2024-07-13,23:32:25,Male,Police Station Malviya Nagar,40
C00255,28.578161,77.237235,South Delhi,Lajpat Nagar,Ring Road,Theft,2,2024-08-04,12:08:53,Male,Police Station Malviya Nagar,15
C00256,28.585144,77.251676,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2025-01-19,10:15:02,Other,Police Station Malviya Nagar,55
C00257,28.528193,77.199952,South Delhi,Saket,Mandir Marg,Burglary,3,2025-02-07,12:31:12,Male,Police Station Malviya Nagar,30
C00258,28.512651,77.200216,South Delhi,Saket,Mandir Marg,Vehicle Theft,2,2025-05-07,19:22:21,Male,Saket Police Station,40
C00259,28.546052,77.196851,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Assault,4,2024-08-14,21:28:26,Male,Police Station Malviya Nagar,86
C00260,28.562706,77.238268,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Snatching,3,2025-01-05,13:18:41,Male,Police Station Malviya Nagar,30
C00261,28.553642,77.242521,South Delhi,Lajpat Nagar,Ring Road,Burglary,3,2024-08-08,18:16:31,Male,Police Station Malviya Nagar,45
C00262,28.5695,77.244812,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Theft,2,2025-02-02,02:15:26,Female,Police Station Malviya Nagar,40
C00263,28.564257,77.246427,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Burglary,3,2024-09-17,20:27:24,Male,Police Station Malviya Nagar,55
C00264,28.569648,77.244159,South Delhi,Lajpat Nagar,Ring Road,Harassment,2,2025-03-27,10:19:45,Female,Police Station Malviya Nagar,15
C00265,28.53341,77.212944,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2024-07-25,03:28:46,Male,Police Station Malviya Nagar,56
C00266,28.534162,77.205059,South Delhi,Hauz Khas,August Kranti Marg,Burglary,3,2025-05-21,05:46:02,Male,Police Station Malviya Nagar,56
C00267,28.541626,77.19477,South Delhi,Hauz Khas,Sri Aurobindo Marg,Snatching,3,2024-08-27,03:32:49,Male,Police Station Malviya Nagar,71
C00268,28.537605,77.218594,South Delhi,Hauz Khas,Sri Aurobindo Marg,Snatching,3,2024-07-19,17:10:29,Female,Police Station Malviya Nagar,56
C00269,28.564271,77.235503,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2024-07-21,20:57:50,Other,Police Station Malviya Nagar,70
C00270,28.528007,77.200543,South Delhi,Saket,Press Enclave Marg,Assault,4,2025-06-06,22:50:07,Male,Police Station Malviya Nagar,70
C00271,28.531173,77.196381,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Vehicle Theft,2,2024-12-02,14:24:47,Female,Police Station Malviya Nagar,41
C00272,28.529068,77.189503,South Delhi,Saket,Mandir Marg,Theft,2,2024-10-05,14:36:51,Male,Delhi Police — Mehrauli,25
C00273,28.550462,77.213507,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Burglary,3,2024-07-12,20:07:35,Female,Police Station Malviya Nagar,56
C00274,28.545063,77.208313,South Delhi,Hauz Khas,Sri Aurobindo Marg,Harassment,2,2024-07-26,01:36:03,Female,Police Station Malviya Nagar,41
C00275,28.520355,77.208736,South Delhi,Saket,Mandir Marg,Robbery,4,2024-07-14,13:33:39,Male,Saket Police Station,45
C00276,28.565229,77.246476,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Chain Snatching,3,2025-02-25,22:30:11,Male,Police Station Malviya Nagar,55
C00277,28.551862,77.203921,South Delhi,Hauz Khas,August Kranti Marg,Robbery,4,2025-01-07,17:57:25,Female,Police Station Malviya Nagar,61
C00278,28.563666,77.256791,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Assault,4,2025-02-13,21:17:43,Female,Police Station Malviya Nagar,90
C00279,28.520173,77.216195,South Delhi,Saket,Mandir Marg,Assault,4,2025-01-20,14:15:21,Male,Saket Police Station,45
C00280,28.551165,77.215544,South Delhi,Hauz Khas,August Kranti Marg,Snatching,3,2025-04-23,01:01:38,Male,Police Station Malviya Nagar,56
C00281,28.583464,77.240213,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Snatching,3,2025-04-11,07:28:38,Female,Police Station Malviya Nagar,30
C00282,28.523719,77.209615,South Delhi,Saket,Press Enclave Marg,Assault,4,2024-11-22,18:04:50,Male,Saket Police Station,45
C00283,28.580498,77.243442,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Harassment,2,2025-04-08,22:22:48,Female,Police Station Malviya Nagar,60
C00284,28.534025,77.197009,South Delhi,Saket,Mandir Marg,Chain Snatching,3,2025-06-27,21:55:34,Female,Police Station Malviya Nagar,70
C00285,28.57414,77.234639,South Delhi,Lajpat Nagar,Ring Road,Chain Snatching,3,2024-12-16,02:59:17,Female,Police Station Malviya Nagar,55
C00286,28.560098,77.248595,South Delhi,Lajpat Nagar,Ring Road,Burglary,3,2024-09-18,22:16:39,Male,Police Station Malviya Nagar,55
C00287,28.584416,77.256031,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Theft,2,2024-11-18,03:15:13,Male,Police Station Malviya Nagar,75
C00288,28.538312,77.209753,South Delhi,Saket,Mandir Marg,Snatching,3,2025-07-07,19:34:21,Male,Police Station Malviya Nagar,55
C00289,28.545606,77.187302,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Vehicle Theft,2,2025-07-04,19:23:57,Female,Delhi Police — Mehrauli,76
C00290,28.529019,77.203758,South Delhi,Saket,Mandir Marg,Vehicle Theft,2,2025-04-25,12:28:38,Male,Police Station Malviya Nagar,15
C00291,28.536735,77.204515,South Delhi,Hauz Khas,Sri Aurobindo Marg,Vehicle Theft,2,2024-07-18,20:19:37,Female,Police Station Malviya Nagar,41
C00292,28.536561,77.204351,South Delhi,Saket,Saket District Centre Road,Harassment,2,2025-02-22,21:00:13,Female,Police Station Malviya Nagar,40
C00293,28.569389,77.243341,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Vehicle Theft,2,2024-11-06,17:35:17,Female,Police Station Malviya Nagar,15
C00294,28.562566,77.241452,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Vehicle Theft,2,2025-03-03,02:32:04,Female,Police Station Malviya Nagar,40
C00295,28.556655,77.254478,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2025-05-03,20:09:07,Male,Police Station Malviya Nagar,85
C00296,28.525718,77.20196,South Delhi,Saket,Press Enclave Marg,Theft,2,2025-03-06,12:46:48,Male,Police Station Malviya Nagar,15
C00297,28.545525,77.199098,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Theft,2,2024-08-07,04:09:02,Other,Police Station Malviya Nagar,41
C00298,28.52329,77.228954,South Delhi,Saket,Mandir Marg,Snatching,3,2024-07-16,11:31:05,Male,Saket Police Station,40
C00299,28.516198,77.207584,South Delhi,Saket,Saket District Centre Road,Assault,4,2025-05-21,18:40:52,Male,Saket Police Station,45
C00300,28.518677,77.200173,South Delhi,Saket,Press Enclave Marg,Snatching,3,2024-12-25,13:09:34,Male,Saket Police Station,30
C00301,28.537456,77.212999,South Delhi,Hauz Khas,Sri Aurobindo Marg,Robbery,4,2025-07-04,19:08:08,Male,Police Station Malviya Nagar,71
C00302,28.527081,77.212117,South Delhi,Saket,Saket District Centre Road,Assault,4,2025-05-03,19:05:10,Male,Saket Police Station,70
C00303,28.543796,77.215037,South Delhi,Hauz Khas,Sri Aurobindo Marg,Robbery,4,2024-07-30,20:43:21,Female,Police Station Malviya Nagar,71
C00304,28.549116,77.206628,South Delhi,Hauz Khas,Sri Aurobindo Marg,Vehicle Theft,2,2025-01-04,22:27:32,Male,Police Station Malviya Nagar,41
C00305,28.571236,77.243986,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Burglary,3,2024-12-14,18:11:57,Female,Police Station Malviya Nagar,30
C00306,28.59052,77.244866,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Vehicle Theft,2,2025-02-05,20:22:57,Other,Police Station Malviya Nagar,75
C00307,28.557119,77.202625,South Delhi,Hauz Khas,Sri Aurobindo Marg,Assault,4,2024-10-07,23:29:30,Male,Police Station Malviya Nagar,71
C00308,28.56553,77.224382,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Snatching,3,2025-04-25,20:18:50,Male,Police Station Malviya Nagar,75
C00309,28.57049,77.238502,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2025-01-20,19:18:15,Female,Police Station Malviya Nagar,70
C00310,28.570967,77.238588,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Assault,4,2025-06-14,23:52:12,Female,Police Station Malviya Nagar,70
C00311,28.498615,77.212435,South Delhi,Saket,Press Enclave Marg,Harassment,2,2024-08-09,12:42:24,Female,Saket Police Station,40
C00312,28.566244,77.237037,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Robbery,4,2025-05-30,17:41:22,Female,Police Station Malviya Nagar,45
C00313,28.522283,77.204466,South Delhi,Saket,Press Enclave Marg,Harassment,2,2025-02-14,07:57:30,Female,Saket Police Station,15
C00314,28.559064,77.208088,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Chain Snatching,3,2025-07-01,21:39:40,Female,Police Station Malviya Nagar,56
C00315,28.537973,77.211076,South Delhi,Hauz Khas,Sri Aurobindo Marg,Burglary,3,2025-04-12,19:59:27,Female,Police Station Malviya Nagar,56
C00316,28.539287,77.20425,South Delhi,Hauz Khas,August Kranti Marg,Chain Snatching,3,2025-02-27,16:34:21,Female,Police Station Malviya Nagar,31
C00317,28.537435,77.197445,South Delhi,Hauz Khas,Sri Aurobindo Marg,Burglary,3,2024-10-08,17:34:32,Female,Police Station Malviya Nagar,31
C00318,28.531647,77.210705,South Delhi,Hauz Khas,August Kranti Marg,Snatching,3,2025-04-24,17:16:00,Male,Police Station Malviya Nagar,31
C00319,28.523136,77.212374,South Delhi,Saket,Press Enclave Marg,Theft,2,2025-03-17,20:36:29,Female,Saket Police Station,40
C00320,28.571024,77.236006,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Chain Snatching,3,2025-05-11,19:27:35,Female,Police Station Malviya Nagar,55
C00321,28.56075,77.25322,South Delhi,Lajpat Nagar,Ring Road,Chain Snatching,3,2025-01-24,10:31:46,Female,Police Station Malviya Nagar,30
C00322,28.556149,77.221459,South Delhi,Lajpat Nagar,Ring Road,Robbery,4,2025-03-09,10:31:28,Male,Police Station Malviya Nagar,70
C00323,28.512957,77.213479,South Delhi,Saket,Saket District Centre Road,Vehicle Theft,2,2025-01-31,19:11:15,Female,Saket Police Station,40
C00324,28.555189,77.231888,South Delhi,Lajpat Nagar,Ring Road,Harassment,2,2024-11-15,01:30:02,Female,Police Station Malviya Nagar,75
C00325,28.518834,77.211893,South Delhi,Saket,Mandir Marg,Robbery,4,2024-10-16,22:01:38,Male,Saket Police Station,70
C00326,28.565209,77.251507,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Chain Snatching,3,2024-09-22,23:33:05,Female,Police Station Malviya Nagar,55
C00327,28.569652,77.243752,South Delhi,Lajpat Nagar,Ring Road,Vehicle Theft,2,2025-03-26,23:42:34,Male,Police Station Malviya Nagar,40
C00328,28.515545,77.211444,South Delhi,Saket,Press Enclave Marg,Burglary,3,2024-12-06,08:47:59,Female,Saket Police Station,30
C00329,28.545914,77.206214,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Vehicle Theft,2,2024-10-27,09:08:55,Male,Police Station Malviya Nagar,16
C00330,28.577543,77.240011,South Delhi,Lajpat Nagar,Ring Road,Assault,4,2025-03-24,21:40:13,Female,Police Station Malviya Nagar,85
