cctv_id,latitude,longitude,district,area_name,road_name,camera_status,coverage_radius,installation_date,owner
V00265,28.684704,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Active,30,2023-02-11,Government
V00266,28.525457,77.214678,South Delhi,Saket,Saket District Centre Road,Active,100,2022-06-24,Government
V00267,28.718262,77.112826,Outer Delhi,Rohini,Outer Ring Road,Active,50,2024-02-22,Government
V00268,28.705324,77.28512,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,50,2023-08-10,Private
V00269,28.669846,77.263554,North-East Delhi,Seelampur,Seelampur Main Road,Active,100,2024-05-24,Government
V00270,28.523684,77.208514,South Delhi,Saket,Press Enclave Marg,Active,15,2021-12-03,Private
V00271,28.702687,77.267762,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2022-04-24,Private
V00272,28.525055,77.196435,South Delhi,Saket,Saket District Centre Road,Active,15,2025-01-01,Government
V00273,28.673016,77.289768,North-East Delhi,Shahdara,Grand Trunk Road,Active,15,2023-07-26,Government
V00274,28.522813,77.205854,South Delhi,Saket,Press Enclave Marg,Inactive,100,2024-03-14,Government
V00275,28.661245,77.287468,North-East Delhi,Seelampur,Pushta Road,Active,75,2023-09-05,Government
V00276,28.530078,77.192139,South Delhi,Saket,Press Enclave Marg,Active,15,2022-12-07,Government
V00277,28.671822,77.271131,North-East Delhi,Seelampur,Seelampur Main Road,Active,75,2022-12-12,Private
V00278,28.685509,77.265849,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2021-03-09,Private
V00279,28.727221,77.123947,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2021-01-01,Government
V00280,28.662843,77.280713,North-East Delhi,Seelampur,Pushta Road,Active,100,2021-10-24,Government
V00281,28.707756,77.266234,North-East Delhi,Yamuna Vihar,Wazirabad Road,Inactive,75,2023-07-28,Private
V00282,28.670088,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2023-05-30,Government
V00283,28.66196,77.269667,North-East Delhi,Seelampur,Pushta Road,Active,100,2024-07-30,Government
V00284,28.685364,77.295641,North-East Delhi,Shahdara,Loni Road,Active,50,2023-12-23,Government
V00285,28.701798,77.2714,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,30,2024-05-27,Private
V00286,28.786948,77.042821,Outer Delhi,Bawana,Auchandi Road,Active,15,2021-09-25,Private
V00287,28.561467,77.199328,South Delhi,Hauz Khas,August Kranti Marg,Active,50,2022-07-03,Government
V00288,28.706623,77.268597,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,30,2021-08-08,Private
V00289,28.522043,77.212137,South Delhi,Saket,Press Enclave Marg,Active,30,2021-08-25,Government
V00290,28.668569,77.266369,North-East Delhi,Seelampur,Seelampur Main Road,Active,100,2023-11-15,Government
V00291,28.845003,77.099975,Outer Delhi,Narela,Bawana Road,Active,50,2024-09-28,Private
V00292,28.699364,77.260597,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2023-03-01,Private
V00293,28.712742,77.112455,Outer Delhi,Rohini,Outer Ring Road,Active,100,2023-10-24,Private
V00294,28.844403,77.100753,Outer Delhi,Narela,Bawana Road,Active,15,2024-08-28,Private
V00295,28.729446,77.10811,Outer Delhi,Rohini,Outer Ring Road,Active,30,2024-08-09,Private
V00296,28.565965,77.248454,South Delhi,Lajpat Nagar,Ring Road,Active,15,2024-06-18,Private
V00297,28.719836,77.11085,Outer Delhi,Rohini,Outer Ring Road,Active,50,2021-08-26,Private
V00298,28.70015,77.269425,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,75,2021-08-23,Private
V00299,28.562022,77.243059,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2022-07-24,Government
V00300,28.731003,77.111049,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2021-06-16,Private
V00301,28.518321,77.197204,South Delhi,Saket,Mandir Marg,Active,100,2022-10-08,Government
V00302,28.787011,77.026064,Outer Delhi,Bawana,Kanjhawala Road,Active,50,2022-10-26,Government
V00303,28.67661,77.299634,North-East Delhi,Shahdara,Loni Road,Inactive,15,2023-04-18,Private
V00304,28.531268,77.205195,South Delhi,Saket,Saket District Centre Road,Active,50,2024-11-18,Private
V00305,28.667427,77.28626,North-East Delhi,Shahdara,Loni Road,Active,30,2021-04-04,Private
V00306,28.719927,77.100886,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2023-02-17,Private
V00307,28.847204,77.093499,Outer Delhi,Narela,Bawana Road,Active,30,2023-09-23,Government
V00308,28.565784,77.233255,South Delhi,Lajpat Nagar,Ring Road,Active,100,2023-06-03,Private
V00309,28.793972,77.034194,Outer Delhi,Bawana,Bawana Road,Active,50,2021-05-24,Government
V00310,28.70618,77.278353,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,100,2021-05-09,Private
V00311,28.526141,77.205536,South Delhi,Saket,Mandir Marg,Inactive,100,2023-08-09,Private
V00312,28.572068,77.234371,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Inactive,15,2021-11-11,Government
V00313,28.85,77.097209,Outer Delhi,Narela,Lampur Road,Active,50,2023-03-15,Government
V00314,28.667559,77.282206,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2022-11-18,Government
V00315,28.66,77.267223,North-East Delhi,Seelampur,Pushta Road,Active,50,2022-02-16,Government
V00316,28.676648,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2021-11-16,Private
V00317,28.672292,77.287125,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2021-02-05,Private
V00318,28.706226,77.282983,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,30,2023-02-10,Government
V00319,28.698518,77.277664,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2021-10-10,Government
V00320,28.706821,77.272844,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,15,2024-09-27,Private
V00321,28.671879,77.297273,North-East Delhi,Shahdara,Chhajjupur Road,Active,75,2022-10-04,Private
V00322,28.536139,77.204048,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Inactive,50,2024-08-26,Government
V00323,28.661073,77.279684,North-East Delhi,Shahdara,Grand Trunk Road,Inactive,100,2024-03-01,Government
V00324,28.836999,77.09459,Outer Delhi,Narela,Lampur Road,Inactive,50,2022-02-06,Government
V00325,28.58058,77.246227,South Delhi,Lajpat Nagar,Ring Road,Active,15,2024-08-15,Government
V00326,28.7898,77.030214,Outer Delhi,Bawana,Bawana Road,Active,15,2021-04-28,Government
V00327,28.67572,77.284506,North-East Delhi,Shahdara,Loni Road,Active,100,2022-12-31,Private
V00328,28.539092,77.214868,South Delhi,Hauz Khas,August Kranti Marg,Active,50,2025-01-30,Government
V00329,28.729845,77.1059,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2022-04-19,Government
V00330,28.732452,77.11827,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,30,2022-01-01,Government
V00331,28.782479,77.032814,Outer Delhi,Bawana,Auchandi Road,Active,100,2021-06-25,Government
V00332,28.795607,77.021095,Outer Delhi,Bawana,Auchandi Road,Active,75,2021-03-29,Government
V00333,28.840428,77.085833,Outer Delhi,Narela,Lampur Road,Active,75,2024-12-20,Government
V00334,28.699491,77.280086,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Inactive,75,2022-02-25,Private
V00335,28.840338,77.096341,Outer Delhi,Narela,Bawana Road,Active,100,2021-03-07,Government
V00336,28.560524,77.254155,South Delhi,Lajpat Nagar,Ring Road,Active,30,2021-06-30,Government
V00337,28.66,77.278519,North-East Delhi,Shahdara,Chhajjupur Road,Active,30,2021-09-26,Government
V00338,28.665252,77.296368,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2022-03-23,Government
V00339,28.836762,77.093627,Outer Delhi,Narela,Narela Road,Active,75,2024-01-09,Government
V00340,28.540091,77.20031,South Delhi,Hauz Khas,August Kranti Marg,Active,50,2022-05-27,Government
V00341,28.68206,77.291196,North-East Delhi,Shahdara,Chhajjupur Road,Active,50,2022-07-07,Private
V00342,28.562053,77.232225,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2022-11-03,Private
V00343,28.843966,77.106981,Outer Delhi,Narela,Bawana Road,Active,50,2022-09-14,Government
V00344,28.713281,77.117098,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,100,2023-02-04,Government
V00345,28.699753,77.119316,Outer Delhi,Rohini,Outer Ring Road,Active,75,2024-01-15,Private
V00346,28.72533,77.110212,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2021-04-18,Government
V00347,28.706609,77.269151,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2021-04-08,Government
V00348,28.556577,77.20297,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,75,2022-03-11,Private
V00349,28.513388,77.205658,South Delhi,Saket,Press Enclave Marg,Active,75,2021-11-01,Government
V00350,28.80475,77.040738,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2023-10-08,Private
V00351,28.524602,77.203076,South Delhi,Saket,Mandir Marg,Active,100,2022-04-27,Government
V00352,28.564778,77.238197,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,15,2021-06-21,Government
V00353,28.660869,77.3,North-East Delhi,Shahdara,Chhajjupur Road,Active,15,2023-08-11,Private
V00354,28.665517,77.29713,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2022-01-20,Private
V00355,28.702779,77.282408,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,30,2023-10-04,Government
V00356,28.829824,77.092043,Outer Delhi,Narela,Bawana Road,Active,75,2023-06-11,Private
V00357,28.725839,77.118016,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2022-09-12,Government
V00358,28.85,77.101509,Outer Delhi,Narela,Bawana Road,Active,15,2022-11-28,Government
V00359,28.66542,77.296936,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2023-08-16,Government
V00360,28.707319,77.264896,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,50,2024-03-05,Government
V00361,28.728108,77.119287,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,15,2023-08-01,Private
V00362,28.789995,77.032908,Outer Delhi,Bawana,Auchandi Road,Active,75,2022-09-02,Government
V00363,28.843625,77.087971,Outer Delhi,Narela,Bawana Road,Active,15,2023-07-07,Government
V00364,28.675701,77.3,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2025-02-04,Government
V00365,28.791707,77.038536,Outer Delhi,Bawana,Kanjhawala Road,Active,75,2022-08-20,Government
V00366,28.566739,77.202396,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,100,2021-06-10,Government
V00367,28.836645,77.087223,Outer Delhi,Narela,Bawana Road,Active,30,2022-12-13,Government
V00368,28.550735,77.192222,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,100,2022-10-01,Private
V00369,28.56448,77.241429,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,100,2022-12-04,Private
V00370,28.695245,77.281427,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,15,2022-07-18,Government
V00371,28.85,77.094924,Outer Delhi,Narela,Lampur Road,Active,15,2022-12-25,Private
V00372,28.834174,77.103008,Outer Delhi,Narela,Narela Road,Active,30,2023-07-01,Government
V00373,28.833522,77.10426,Outer Delhi,Narela,Lampur Road,Active,30,2024-01-26,Private
V00374,28.841833,77.098539,Outer Delhi,Narela,Bawana Road,Active,100,2024-01-16,Government
V00375,28.736205,77.129394,Outer Delhi,Rohini,Outer Ring Road,Active,100,2021-07-26,Government
V00376,28.564787,77.233737,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,30,2021-06-01,Government
V00377,28.697153,77.254083,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,100,2021-02-07,Private
V00378,28.67389,77.2973,North-East Delhi,Shahdara,Loni Road,Active,30,2023-01-08,Government
V00379,28.840808,77.090338,Outer Delhi,Narela,Narela Road,Active,15,2022-08-27,Government
V00380,28.55942,77.201108,South Delhi,Hauz Khas,August Kranti Marg,Active,50,2024-03-21,Government
V00381,28.527926,77.190396,South Delhi,Saket,Mandir Marg,Active,30,2022-10-24,Government
V00382,28.734602,77.105754,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Active,15,2024-08-18,Government
V00383,28.576448,77.259056,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2024-12-10,Private
V00384,28.717645,77.106334,Outer Delhi,Rohini,Outer Ring Road,Active,15,2022-06-07,Government
V00385,28.66,77.255483,North-East Delhi,Seelampur,Pushta Road,Active,75,2022-09-02,Private
V00386,28.697637,77.265172,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,30,2021-02-15,Private
V00387,28.696494,77.271709,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,75,2023-01-27,Government
V00388,28.537042,77.220614,South Delhi,Hauz Khas,August Kranti Marg,Active,100,2022-06-20,Private
V00389,28.661051,77.296055,North-East Delhi,Shahdara,Grand Trunk Road,Active,30,2023-04-01,Private
V00390,28.570724,77.242202,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,100,2021-05-30,Government
V00391,28.677729,77.286871,North-East Delhi,Shahdara,Grand Trunk Road,Active,50,2023-01-02,Government
V00392,28.737756,77.113819,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2023-11-10,Private
V00393,28.809279,77.035662,Outer Delhi,Bawana,Auchandi Road,Active,30,2022-02-20,Government
V00394,28.575992,77.251992,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,30,2025-02-02,Private
V00395,28.682854,77.29817,North-East Delhi,Shahdara,Loni Road,Active,15,2022-09-21,Government
V00396,28.564349,77.247717,South Delhi,Lajpat Nagar,Ring Road,Inactive,100,2021-03-13,Government
V00397,28.545962,77.212308,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,75,2024-01-31,Private
V00398,28.578233,77.236958,South Delhi,Lajpat Nagar,Ring Road,Active,75,2021-12-02,Government
V00399,28.835335,77.088087,Outer Delhi,Narela,Narela Road,Active,15,2023-11-23,Private
V00400,28.664889,77.28085,North-East Delhi,Seelampur,Pushta Road,Active,15,2021-05-14,Private
V00401,28.829278,77.096036,Outer Delhi,Narela,Lampur Road,Active,75,2022-12-27,Private
V00402,28.573676,77.266714,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,50,2025-02-02,Government
V00403,28.793541,77.034663,Outer Delhi,Bawana,Kanjhawala Road,Active,30,2024-12-29,Government
V00404,28.529861,77.218882,South Delhi,Saket,Mandir Marg,Inactive,50,2024-02-11,Government
V00405,28.72788,77.119377,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2021-03-25,Private
V00406,28.567472,77.234191,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,75,2024-12-05,Government
V00407,28.72584,77.118324,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,100,2021-11-05,Government
V00408,28.721631,77.095303,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,100,2022-06-28,Government
V00409,28.798587,77.018422,Outer Delhi,Bawana,Kanjhawala Road,Active,15,2023-07-13,Government
V00410,28.691166,77.278182,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,75,2021-01-31,Government
V00411,28.845049,77.074507,Outer Delhi,Narela,Narela Road,Active,75,2022-04-10,Government
V00412,28.66,77.268839,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2023-09-06,Government
V00413,28.511677,77.207094,South Delhi,Saket,Mandir Marg,Active,30,2024-12-27,Government
V00414,28.675187,77.293485,North-East Delhi,Shahdara,Loni Road,Active,15,2022-04-03,Government
V00415,28.54564,77.206281,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,15,2022-06-17,Government
V00416,28.66,77.253602,North-East Delhi,Seelampur,Gautam Puri Road,Active,30,2021-01-20,Government
V00417,28.531205,77.208116,South Delhi,Saket,Saket District Centre Road,Active,50,2023-10-01,Private
V00418,28.801583,77.031193,Outer Delhi,Bawana,Kanjhawala Road,Active,50,2024-03-24,Private
V00419,28.668382,77.26832,North-East Delhi,Seelampur,Pushta Road,Active,100,2024-02-03,Government
V00420,28.696796,77.279674,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,15,2023-07-26,Government
V00421,28.543644,77.196691,South Delhi,Hauz Khas,Sri Aurobindo Marg,Inactive,50,2021-05-27,Private
V00422,28.551281,77.200977,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,30,2023-06-13,Private
V00423,28.668533,77.287581,North-East Delhi,Shahdara,Grand Trunk Road,Active,100,2022-01-06,Government
V00424,28.677588,77.291754,North-East Delhi,Shahdara,Loni Road,Active,75,2023-03-05,Government
V00425,28.673279,77.275452,North-East Delhi,Seelampur,Seelampur Main Road,Active,50,2023-09-21,Government
V00426,28.570277,77.241084,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,100,2024-02-27,Government
V00427,28.521894,77.202318,South Delhi,Saket,Saket District Centre Road,Active,15,2022-10-01,Government
V00428,28.72863,77.112071,Outer Delhi,Rohini,Outer Ring Road,Active,30,2021-02-06,Government
V00429,28.697571,77.28449,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,100,2021-09-12,Private
V00430,28.689256,77.264674,North-East Delhi,Yamuna Vihar,Wazirabad Road,Active,100,2024-03-12,Government
V00431,28.809337,77.038218,Outer Delhi,Bawana,Kanjhawala Road,Active,50,2024-12-26,Government
V00432,28.85,77.099074,Outer Delhi,Narela,Narela Road,Active,100,2021-10-27,Private
V00433,28.701978,77.269492,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,75,2024-10-10,Private
V00434,28.518502,77.214816,South Delhi,Saket,Mandir Marg,Inactive,100,2025-01-09,Government
V00435,28.66,77.265566,North-East Delhi,Seelampur,Gautam Puri Road,Active,75,2023-02-20,Private
V00436,28.702984,77.28062,North-East Delhi,Yamuna Vihar,Mangal Pandey Marg,Active,30,2024-07-08,Private
V00437,28.726363,77.100784,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,15,2023-03-11,Government
V00438,28.812827,77.032924,Outer Delhi,Bawana,Bawana Road,Active,75,2023-01-24,Government
V00439,28.85,77.087621,Outer Delhi,Narela,Lampur Road,Active,15,2024-11-07,Government
V00440,28.577217,77.248429,South Delhi,Lajpat Nagar,Feroze Gandhi Road,Active,100,2023-08-29,Private
V00441,28.51408,77.202142,South Delhi,Saket,Mandir Marg,Inactive,100,2022-08-20,Private
V00442,28.543951,77.217489,South Delhi,Hauz Khas,Sri Aurobindo Marg,Active,75,2022-10-03,Government
V00443,28.800361,77.033333,Outer Delhi,Bawana,Auchandi Road,Active,50,2023-08-12,Government
V00444,28.535839,77.204344,South Delhi,Hauz Khas,August Kranti Marg,Active,100,2024-10-05,Government
V00445,28.688991,77.266832,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,30,2024-04-05,Private
V00446,28.664205,77.285351,North-East Delhi,Shahdara,Grand Trunk Road,Active,75,2021-07-24,Government
V00447,28.723731,77.107155,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,75,2021-12-02,Government
V00448,28.798244,77.025371,Outer Delhi,Bawana,Auchandi Road,Active,30,2023-08-04,Government
V00449,28.51134,77.205358,South Delhi,Saket,Saket District Centre Road,Active,100,2024-01-11,Government
V00450,28.667275,77.26909,North-East Delhi,Seelampur,Gautam Puri Road,Inactive,50,2023-07-15,Government
V00451,28.843743,77.09765,Outer Delhi,Narela,Bawana Road,Active,75,2023-09-06,Government
V00452,28.797521,77.017875,Outer Delhi,Bawana,Auchandi Road,Active,50,2021-05-14,Private
V00453,28.703478,77.27473,North-East Delhi,Yamuna Vihar,Bhajanpura Main Road,Active,30,2022-09-02,Government
V00454,28.57173,77.232509,South Delhi,Lajpat Nagar,Veer Savarkar Marg,Active,15,2024-01-24,Government
V00455,28.547703,77.198669,South Delhi,Hauz Khas,August Kranti Marg,Active,75,2022-09-26,Government
V00456,28.527083,77.205597,South Delhi,Saket,Mandir Marg,Active,50,2024-03-12,Government
V00457,28.846846,77.089438,Outer Delhi,Narela,Bawana Road,Active,50,2021-04-24,Government
V00458,28.544738,77.202798,South Delhi,Hauz Khas,Chaudhary Dilip Singh Marg,Active,50,2022-06-06,Private
V00459,28.524474,77.208538,South Delhi,Saket,Mandir Marg,Active,30,2021-12-23,Government
V00460,28.728991,77.109766,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Active,50,2024-10-22,Private
V00461,28.514724,77.203424,South Delhi,Saket,Press Enclave Marg,Active,75,2024-02-11,Government
V00462,28.660193,77.26244,North-East Delhi,Seelampur,Pushta Road,Active,30,2024-11-23,Government
V00463,28.842861,77.080982,Outer Delhi,Narela,Bawana Road,Active,75,2022-07-22,Government
